2024-07-30,1312,WARSZAWA CENTRALNA-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-31,73102,POZNAŃ GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-31,73102,POZNAŃ GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-31,3560,ZAKOPANE-GDYNIA GŁ.,TCZEW,UBRANIE
2024-07-30,8306,KOŁOBRZEG-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-31,72102,POZNAŃ GŁ.-LUBLIN GŁ.,ŁÓDŹ WIDZEW,WALIZKA / PLECAK
2024-07-31,83190,KOŁOBRZEG-KRAKÓW GŁ.,KRAKÓW GŁ.,RZECZY OSOBISTE
2024-07-30,8320,SZCZECIN-KRAKÓW,KRAKÓW GŁ.,WALIZKA / PLECAK
2024-07-29,5320,OLSZTYN-KRAKÓW,KRAKÓW GŁ.,RZECZY OSOBISTE
2024-07-30,33112,ZAGÓRZ-KRAKÓW,KRAKÓW GŁ.,UBRANIE
2024-07-30,8320,SZCZECIN-KRAKÓW,KRAKÓW GŁ.,UBRANIE
2024-07-30,8320,SZCZECIN-KRAKÓW,KRAKÓW GŁ.,UBRANIE
2024-07-30,5304,GDYNIA-KRAKÓW,KRAKÓW GŁ.,UBRANIE
2024-07-30,5304,GDYNIA-KRAKÓW,KRAKÓW GŁ.,KSIĄŻKA
2024-07-31,53150,BYDGOSZCZ GŁ.-ZAKOPANE,ZAKOPANE,SPRZĘT ELEKTRONICZNY
2024-07-30,5302,GDYNIA-KRAKÓW GŁ.,KRAKÓW GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-31,3522,KRAKÓW GŁ.-OLSZTYN GŁ.,OLSZTYN GŁ.,UBRANIE
2024-07-31,57106,GDYNIA GŁ.-POZNAŃ GŁ.,GDYNIA GŁ.,UBRANIE
2024-07-31,9106,ŁÓDŹ FABRYCZNA-WARSZAWA WSCHODNIA,WARSZAWA CENTRALNA,RZECZY OSOBISTE
2024-07-31,6102,JELENIA GÓRA-WARSZAWA,WARSZAWA OLSZYNKA GROCHOWSKA,ARTYKUŁY MUZYCZNE
2024-07-31,5220,BYDGOSZCZ GŁ.-LUBLIN GŁ.,LUBLIN GŁ.,TELEFON
2024-07-31,8304,SZCZECIN GŁ.-PRZEMYŚL GŁ.,KRZESZOWICE,DOKUMENT/Y
2024-07-31,65102,WROCŁAW GŁ.-OLSZTYN GŁ.,OLSZTYN GŁ.,REKLAMÓWKA / TORBA
2024-07-31,8300,KOŁOBRZEG-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-31,8300,KOŁOBRZEG-KRAKÓW GŁ.,KRAKÓW GŁ.,RZECZY OSOBISTE
2024-07-28,1306,WARSZAWA-KRAKÓW,KRAKÓW GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-31,608,OLSZTYN GŁ.-GIŻYCKO,GIŻYCKO,SPRZĘT ELEKTRONICZNY
2024-07-31,9106,ŁÓDŹ FABRYCZNA-WARSZAWA WSCHODNIA,ŁÓDŹ FABRYCZNA,UBRANIE
2024-07-27,5320,OLSZTYN-KRAKÓW,KRAKÓW GŁ.,RZECZY OSOBISTE
2024-07-31,28100,LUBLIN GŁ.-SZCZECIN GŁ.,PIŁA GŁ.,SPRZĘT TURYSTYCZNY
2024-07-31,3508,RZESZÓW GŁ.-GDYNIA GŁ.,GDYNIA GŁ.,RZECZY OSOBISTE
2024-07-27,5320,OLSZTYN-KRAKÓW,KRAKÓW GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-27,73100,POZNAŃ-KRAKÓW,KRAKÓW GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-28,8300,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁ.,KSIĄŻKA
2024-07-28,5304,GDYNIA-KRAKÓW,KRAKÓW GŁ.,KSIĄŻKA
2024-07-28,8300,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁ.,RZECZY OSOBISTE
2024-07-28,8320,SZCZECIN-KRAKÓW,KRAKÓW GŁ.,PARASOL
2024-07-27,13000,MOCKAVA-KRAKÓW,KRAKÓW GŁ.,RZECZY OSOBISTE
2024-07-26,8320,SZCZECIN-KRAKÓW,KRAKÓW GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-31,61106,WROCŁAW GŁ.-BIAŁYSTOK,ŁOCHÓW,DOKUMENT/Y
2024-07-27,5312,GDYNIA-KRAKÓW,KRAKÓW GŁ.,WALIZKA / PLECAK
2024-07-27,5310,GDYNIA-KRAKÓW,KRAKÓW GŁ.,ARTYKUŁY DZIECIĘCE
2024-07-27,83150,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁ.,UBRANIE
2024-07-26,8320,SZCZECIN-KRAKÓW,KRAKÓW GŁ.,UBRANIE
2024-07-31,1200,ŁÓDŹ FABRYCZNA-LUBLIN GŁ.,NAŁĘCZÓW,REKLAMÓWKA / TORBA
2024-07-27,83150,KOŁOBRZEG-KRAKÓW,KRAKÓW GŁ.,UBRANIE
2024-07-27,5312,GDYNIA-KRAKÓW,KRAKÓW GŁ.,KSIĄŻKA
2024-07-31,53104,GDYNIA GŁ.-ZAKOPANE,MALBORK,DOKUMENT/Y
2024-07-26,8320,SZCZECIN-KRAKÓW,KRAKÓW GŁ.,UBRANIE
2024-07-31,83170,KOŁOBRZEG-KRAKÓW GŁ.,WARSZAWA WSCHODNIA,REKLAMÓWKA / TORBA
2024-07-31,73105,ZIELONA  GÓRA-PRZEMYŚL GŁ.,PRZEMYŚL GŁ.,TELEFON
2024-07-31,71001,BERLIN-WARSZAWA,WARSZAWA OLSZYNKA GROCHOWSKA,TELEFON
2024-07-30,81114,KOŁOBRZEG-ŁÓDŹ FABRYCZNA,ŁÓDŹ KALISKA,PORTFEL
2024-07-31,5422,OLSZTYN GŁ.-RACIBÓRZ,RACIBÓRZ,UBRANIE
2024-07-30,53172,HEL-KRAKÓW GŁ.,BYDGOSZCZ GŁ.,SPRZĘT SPORTOWY
2024-07-30,4120,BIELSKO-BIAŁA GŁ.-WARSZAWA GD.,SOSNOWIEC PŁD.,SPRZĘT ELEKTRONICZNY
2024-07-30,85102,SZCZECIN GŁ.-OLSZTYN GŁ.,GDAŃSK GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-30,5140,HEL-WARSZAWA ZACHODNIA,WARSZAWA ZACHODNIA,SPRZĘT SPORTOWY
2024-07-30,5132,GDYNIA GŁ.-ŁÓDŹ FABRYCZNA,ŁÓDŹ KALISKA,RZECZY OSOBISTE
2024-07-30,35171,ZAKOPANE-GDYNIA GŁ.,ZAKOPANE,UBRANIE
2024-07-30,5308,GDYNIA GŁ.-RZESZÓW GŁ.,RZESZÓW GŁ.,SPRZĘT TURYSTYCZNY
2024-07-30,11104/5,WARSZAWA ZACHODNIA-TERESPOL,TERESPOL,WALIZKA / PLECAK
2024-07-30,43004,BOHUMIN-KRAKÓW,KRAKÓW GŁ.,WALIZKA / PLECAK
2024-07-30,13108,ŁÓDŹ-KRAKÓW,KRAKÓW GŁ.,UBRANIE
2024-07-30,5326,OLSZTYN-KRAKÓW,KRAKÓW GŁ.,SPRZĘT TURYSTYCZNY
2024-07-30,38106,KRAKÓW GŁ.-PIŁA GŁ.,JASTROWIE,ETUI
2024-07-30,3720,KRAKÓW GŁ.-POZNAŃ GŁ.,ŁÓDŹ WIDZEW,DOKUMENT/Y
2024-07-30,81100,ŚWINOUJŚCIE-WARSZAWA GD.,DOBIEGNIEW,RZECZY OSOBISTE
2024-07-30,47,BERLIN HBF-WARSZAWA WSCHODNIA,WARSZAWA WSCHODNIA,KSIĄŻKA
2024-07-30,3560,ZAKOPANE-GDYNIA GŁ.,GDYNIA GŁ.,UBRANIE
2024-07-30,81104,SZCZECIN GŁ.-BIAŁYSTOK,GDAŃSK GŁ.,PORTFEL
2024-07-26,1306,WARSZAWA-KRAKÓW,KRAKÓW GŁ.,UBRANIE
2024-07-26,1306,WARSZAWA-KRAKÓW,KRAKÓW GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-30,8306,KOŁOBRZEG-KRAKÓW GŁ.,POZNAŃ GŁ.,PORTFEL
2024-07-30,27102,LUBLIN-POZNAŃ GŁ.,POZNAŃ GŁ.,SPRZĘT SPORTOWY
2024-07-25,1308,WARSZAWA-KRAKÓW,KRAKÓW GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-26,5300,GDYNIA-KRAKÓW,KRAKÓW GŁ.,SPRZĘT TURYSTYCZNY
2024-07-30,3520,KRAKÓW GŁ.  OLSZTYN GŁ.,OLSZTYN,UBRANIE
2024-07-25,1312,WARSZAWA-KRAKÓW,KRAKÓW GŁ.,ARTYKUŁY BIUROWE
2024-07-25,1312,WARSZAWA-KRAKÓW,KRAKÓW GŁ.,TELEFON
2024-07-25,83106,PIŁA-KRAKÓW,KRAKÓW GŁ.,ETUI
2024-07-26,5322,OLSZTYN-KRAKÓW,KRAKÓW GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-25,5312,GDYNIA-KRAKÓW,KRAKÓW GŁ.,RZECZY OSOBISTE
2024-07-30,87100,GORZÓW WLKP.-ZBĄSZYNEK,GORZÓW WLKP.,WALIZKA / PLECAK
2024-07-26,5302,GDYNIA-KRAKÓW,KRAKÓW GŁ.,SPRZĘT TURYSTYCZNY
2024-07-30,107,PRZEMYŚL GŁ.-GRAZ HBF,CZECHOWICE-DZIED.,WALIZKA / PLECAK
2024-07-30,1526,WARSZAWA-BYDGOSZCZ,BYDGOSZCZ GŁ.,ARTYKUŁY MUZYCZNE
2024-07-30,5620,EŁK-WROCŁAW GŁ.,WROCŁAW GŁ.,UBRANIE
2024-07-30,1320,WARSZAWA WSCHODNIA-ZAKOPANE,ZAKOPANE,ARTYKUŁY SPOŻYWCZE
2024-07-30,1320,WARSZAWA WSCHODNIA-ZAKOPANE,ZAKOPANE,UBRANIE
2024-07-30,4508,GLIWICE-GDYNIA GŁ.,GDYNIA GŁ.,UBRANIE
2024-07-30,6300,WROCŁAW GŁ.-PRZEMYŚL GŁ.,RZESZÓW GŁ.,SPRZĘT AGD
2024-07-30,85108,SZCZECIN GŁ.-OLSZTYN GŁ.,OLSZTYN GŁ.,UBRANIE
2024-07-30,4522,RACIBÓRZ-OLSZTYN GŁ.,OLSZTYN GŁ.,UBRANIE
2024-07-30,3112,KRAKÓW GŁ.-WARSZAWA WSCHODNIA,WARSZAWA WSCHODNIA,WALIZKA / PLECAK
2024-07-30,1114,ŁÓDŹ FABRYCZNA-TERESPOL,TERESPOL,REKLAMÓWKA / TORBA
2024-07-28,83172,ŚWINOUJŚCIE- PRZEMYŚL GŁ,WARSZAWA OLSZYNKA GROCHOWSKA,RZECZY OSOBISTE
2024-07-28,83172,ŚWINOUJŚCIE-PRZEMYŚL GŁ,WARSZAWA OLSZYNKA GROCHOWSKA,SPRZĘT ELEKTRONICZNY
2024-07-30,21101,LUBLIN-WARSZAWA,WARSZAWA OLSZYNKA GROCHOWSKA,DOKUMENT/Y
2024-07-30,82100,SZCZECIN GŁ-LUBLIN GŁ,LUBLIN GŁ,REKLAMÓWKA / TORBA
2024-07-30,12171,WARSZAWA WSCHODNIA-LUBLIN GŁ.,LUBLIN GŁ.,ETUI
2024-07-29,37104,PRZEMYŚL GŁ.-ZIELONA GÓRA GŁ.,ZIELONA GÓRA GŁ.,ARTYKUŁY BIUROWE
2024-07-29,71101,ZIELONA GORA-WARSZAWA,WARSZAWA OLSZYNKA GROCHOWSKA,RZECZY OSOBISTE
2024-07-29,85102,SZCZECIN GŁ.-OLSZTYN GŁ.,OLSZTYN GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-29,6304,WROCŁAW GŁ.-PRZEMYŚL GŁ.,ŁAŃCUT,UBRANIE
2024-07-29,3534,KRAKÓW GŁ.-BYDGOSZCZ GŁ.,BYDGOSZCZ GŁ.,UBRANIE
2024-07-29,6304,WROCŁAW GŁ.-PRZEMYŚL GŁ.,ROPCZYCE,SPRZĘT ELEKTRONICZNY
2024-07-29,3534,KRAKÓW GŁ.-BYDGOSZCZ GŁ.,BYDGOSZCZ GŁ.,UBRANIE
2024-07-29,104,WIEN HBF-WARSZAWA WSCHODNIA,WARSZAWA WSCHODNIA,RZECZY OSOBISTE
2024-07-29,104,WIEN HBF-WARSZAWA WSCHODNIA,WARSZAWA CENTRALNA,UBRANIE
2024-07-29,6122,WROCŁAW GŁ.-WARSZAWA WSCHODNIA,WARSZAWA WSCHODNIA,WALIZKA / PLECAK
2024-07-29,74100,POZNAŃ GŁ.-KATOWICE,PYSKOWICE,SPRZĘT ELEKTRONICZNY
2024-07-29,1530,WARSZAWA ZACHODNIA-BYDGOSZCZ GŁ.,JABŁONOWO POM.,UBRANIE
2024-07-29,1530,WARSZAWA ZACHODNIA-BYDGOSZCZ GŁ.,JABŁONOWO POM.,ETUI
2024-07-29,1512,WARSZAWA ZACHODNIA-GDYNIA GŁ.,SOPOT,RZECZY OSOBISTE
2024-07-29,143,VILNIUS(LT)-KRAKÓW GŁ.,ŁAPY,TELEFON
2024-07-29,5320,OLSZTYN GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-29,18110,WARSZAWA WSCHODNIA-PIŁA GŁ.,KUTNO,REKLAMÓWKA / TORBA
2024-07-29,1512,WARSZAWA ZACHODNIA-GDYNIA GŁ.,IŁAWA GŁ.,DOKUMENT/Y
2024-07-29,72102,POZNAŃ GŁ.-LUBLIN GŁ.,LUBLIN GŁ.,REKLAMÓWKA / TORBA
2024-07-29,18114,ŁÓDŹ FABRYCZNA-KOŁOBRZEG,KOŁOBRZEG,UBRANIE
2024-07-29,8340,KOŁOBRZEG-KRAKÓW GŁ.,KRAKÓW GŁ.,SPRZĘT TURYSTYCZNY
2024-07-29,1312,WARSZAWA CENTRALNA-KRAKÓW GŁ.,WARSZAWA CENTRALNA,ETUI
2024-07-29,81102,ŚWINOUJŚCIE-SUWAŁKI,BIAŁYSTOK,UBRANIE
2024-07-29,81102,ŚWINOUJŚCIE-SUWAŁKI,BIAŁYSTOK,SASZETKA / NERKA
2024-07-29,5304,GDYNIA GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-29,53172,HEL-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-29,85106,SZCZECIN-OLSZTYN,OLSZTYN GŁ,ARTYKUŁY MUZYCZNE
2024-07-28,5312,GDYNIA GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-29,5326,OLSZTYN GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,PARASOL
2024-07-29,83170,KOŁOBRZEG-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-29,1624,BIAŁYSTOK-WROCŁAW GŁ.,LUBLINIEC,UBRANIE
2024-07-29,5322,OLSZTYN GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,REKLAMÓWKA / TORBA
2024-07-26,43000,PRAHA-PRZEMYSL GŁ,PRZEMYŚL-BAKOŃCZYCE,OBUWIE
2024-07-29,5302,GDYNIA GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,RZECZY OSOBISTE
2024-07-29,5302,GDYNIA GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,REKLAMÓWKA / TORBA
2024-07-27,83172,ŚWINIOUJŚCIE -PRZEMYŚL GŁ,PRZSEMYŚL BAKOŃCZYCE,SPRZĘT ELEKTRONICZNY
2024-07-29,5328,OLSZTYN GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,KSIĄŻKA
2024-07-29,5302,GDYNIA GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,SPRZĘT TURYSTYCZNY
2024-07-29,5302,GDYNIA GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,OBUWIE
2024-07-29,5300,GDYNIA GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,SPRZĘT TURYSTYCZNY
2024-07-29,5300,GDYNIA GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,ETUI
2024-07-29,17100,WARSZAWA WSCHODNIA-ZIELONA GÓRA GŁ.,ZIELONA GÓRA GŁ.,DOKUMENT/Y
2024-07-26,36100,KRAKÓW GŁ.-WROCŁAW GŁ.,WROCŁAW GŁ.,ETUI
2024-07-25,,,BYDGOSZCZ,SPRZĘT TURYSTYCZNY
2024-07-29,8300,KOŁOBRZEG-KRAKÓW GŁ.,KRAKÓW GŁ.,WALIZKA / PLECAK
2024-07-29,5400,GDYNIA GŁ.-GLIWICE,GLIWICE,WALIZKA / PLECAK
2024-07-29,5400,GDYNIA GŁ.-GLIWICE,GLIWICE,SPRZĘT ELEKTRONICZNY
2024-07-28,86100,KOŁOBRZEG-WROCŁAW GŁ.,WROCŁAW GŁ.,ARTYKUŁY DZIECIĘCE
2024-07-29,3508,RZESZÓW GŁ.-GDYNIA GŁ.,IŁAWA GŁ.,TELEFON
2024-07-28,65102,WROCŁAW GŁ.-OLSZTYN,OLSZTYN,PORTFEL
2024-07-29,3520,KRAKÓW GŁ.-OLSZTYN GŁ.,WARSZAWA SŁUŻ.,SPRZĘT ELEKTRONICZNY
2024-07-29,5112,GDYNIA GŁ.-WARSZAWA ZACHODNIA,WARSZAWA ZACHODNIA,WALIZKA / PLECAK
2024-07-29,48150,KATOWICE-USTKA,CHODZIEŻ,DOKUMENT/Y
2024-07-25,85106,SZCZECIN-OLSZTYN,OLSZTYN,SPRZĘT ELEKTRONICZNY
2024-07-29,9110,ŁÓDŹ FABRYCZNA-WARSZAWA CENTRALNA,WARSZAWA CENTRALNA,UBRANIE
2024-07-29,53170,GDYNIA GŁ.-ZAKOPANE,ZAKOPANE,UBRANIE
2024-07-29,71103,,WARSZAWA OLSZYNKA GROCHOWSKA,TELEFON
2024-07-29,3129,KRAKÓW-WARSZAWA,WARSZAWA OLSZYNKA GROCHOWSKA,KSIĄŻKA
2024-07-29,83170,KOŁOBRZEG-KRAKÓW GŁ.,RADOM GŁ.,DOKUMENT/Y
2024-07-29,3129,KRAKÓW-WARSZAWA,WARSZAWA OLSZYNKA GROCHOWSKA,SPRZĘT ELEKTRONICZNY
2024-07-29,3129,KRAKÓW-WARSZAWA,WARSZAWA OLSZYNKA GROCHOWSKA,RZECZY OSOBISTE
2024-07-28,KIBICE,ŁODŹ-POZNAŃ GŁ.,POZNAŃ GŁ.,SPRZĘT AGD
2024-07-29,5142,GDYNIA-WARSZAWA WSCHODNIA,WARSZAWA OLSZYNKA GROCHOWSKA,SPRZĘT ELEKTRONICZNY
2024-07-28,6121,BIAŁYSTOK-WARSZAWA,WARSZAWA OLSZYNKA GROCHOWSKA,DOKUMENT/Y
2024-07-29,82103,SZCZECIN GŁ. -LUBLIN GŁ.,LUBLIN GŁ.,PARASOL
2024-07-28,16106,BIAŁYSTOK-WROCŁAW GŁ.,WROCŁAW GŁ.,RZECZY OSOBISTE
2024-07-28,16106,BIAŁYSTOK-WROCŁAW GŁ.,WROCŁAW GŁ.,WALIZKA / PLECAK
2024-07-28,8328,KOŁOBRZEG-PRZEMYŚL GŁ.,PRZEMYŚL GŁ.,SPRZĘT TURYSTYCZNY
2024-07-28,6150,SZKLARSKA POR.G.-WARSZAWA GD.,WARSZAWA GD.,UBRANIE
2024-07-28,1910,WARSZAWA-ŁÓDZ,WARSZAWA OLSZYNKA GROCHOWSKA,SPRZĘT ELEKTRONICZNY
2024-07-28,6150,SZKLARSKA POR.G.-WARSZAWA GD.,WARSZAWA GD.,UBRANIE
2024-07-28,3700,PRZEMYŚL GŁ.-POZNAŃ GŁ.,POZNAŃ GŁ.,UBRANIE
2024-07-28,86154,KOŁOBRZEG-WROCŁAW GŁ.,WROCŁAW GŁ.,ARTYKUŁY DZIECIĘCE
2024-07-28,23100,LUBLIN GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-28,6124,,WROCŁAW GŁ- BIAŁYSTOK,SPRZĘT SPORTOWY
2024-07-28,1312,WARSZAWA CENTRALNA-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-28,3502,KRAKÓW GŁ.-GDYNIA GŁ.,GDYNIA GŁ.,WALIZKA / PLECAK
2024-07-28,3502,KRAKÓW GŁ.-GDYNIA GŁ.,GDYNIA GŁ.,REKLAMÓWKA / TORBA
2024-07-28,16104,BIAŁYSTOK-WROCŁAW GŁ.,WROCŁAW GŁ.,UBRANIE
2024-07-28,57,BERLIN HBF-PRZEMYŚL GŁ.,PRZEMYŚL GŁ.,UBRANIE
2024-07-28,82104,ŚWINOUJŚCIE-HRUBIESZÓW MIASTO,PILAWA,UBRANIE
2024-07-28,57150,GDYNIA GŁ.-POZNAŃ GŁ.,GDYNIA GŁ.,PARASOL
2024-07-28,117,PRAHA-VRŠOVICE-WARSZAWA GD.,RYBNIK,TELEFON
2024-07-25,33112,ZAGÓRZ-KRAKÓW,KRAKÓW GŁ.,RZECZY OSOBISTE
2024-07-26,5320,OLSZTYN-KRAKÓW,KRAKÓW GŁ.,UBRANIE
2024-07-28,5402,GDYNIA GŁ.-BIELSKO-BIAŁA GŁ.,BIELSKO-BIAŁA GŁ.,SASZETKA / NERKA
2024-07-26,5320,OLSZTYN-KRAKÓW,KRAKÓ GŁ.,UBRANIE
2024-07-26,5326,OLSZTYN-KRAKÓW,KRAKÓW GŁ.,UBRANIE
2024-07-26,33110,ZAGÓRZ-KRAKÓW,KRAKÓW GŁ.,UBRANIE
2024-07-26,73102,POZNAŃ-KRAKÓW,KRAKÓW GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-28,75100,ZIELONA GÓRA GŁ.-OLSZTYN GŁ.,OLSZTYN GŁ.,RZECZY OSOBISTE
2024-07-26,63102,JELENIA GÓRA-KRAKÓW,KRAKÓW-GŁ.,UBRANIE
2024-07-28,108,WIEN HBF-GDYNIA GŁ.,DZIAŁDOWO,UBRANIE
2024-07-28,32101,KRAKÓW GŁ-LUBLIN,LUBLIN,ETUI
2024-07-28,60151,WROCŁAW GŁ.-KUDOWA-ZDRÓJ,KAMIENIEC ZĄBK.,DOKUMENT/Y
2024-07-28,3560,ZAKOPANE-GDYNIA GŁ.,GDYNIA GŁ.,RZECZY OSOBISTE
2024-07-28,62100,WROCŁAW GŁ.-LUBLIN GŁ.,LUBLIN GŁ.,ARTYKUŁY BIUROWE
2024-07-28,53103,GDYNIA GŁ.-ZAKOPANE,OPOCZNO PŁD.,UBRANIE
2024-07-28,5426,GDYNIA GŁ.-KATOWICE,KATOWICE,UBRANIE
2024-07-28,18114,ŁÓDŹ FABRYCZNA-KOŁOBRZEG,SOPOT,SPRZĘT ELEKTRONICZNY
2024-07-28,30160,KRAKÓW GŁ.-ŁUPKÓW,ŁUPKÓW,RZECZY OSOBISTE
2024-07-28,30160,KRAKÓW GŁ.-ŁUPKÓW,ŁUPKÓW,UBRANIE
2024-07-28,57,BERLIN HBF-PRZEMYŚL GŁ.,RZEPIN,UBRANIE
2024-07-28,5360,GDYNIA-ZAKOPANE,GDAŃSK,SPRZĘT TURYSTYCZNY
2024-07-28,13100,WARSZAWA WSCHODNIA-PRZEMYŚL GŁ.,PRZEMYŚL GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-28,53170,GDYNIA GŁ.-ZAKOPANE,ZAKOPANE,SPRZĘT SPORTOWY
2024-07-28,33110,ZAGÓRZ-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-27,25101,CHEŁM-BYDGOSZCZ,BYDGOSZCZ,SPRZĘT ELEKTRONICZNY
2024-07-27,25101,CHEŁM-BYDGOSZCZ,BYDGOSZCZ,ARTYKUŁY BIUROWE
2024-07-28,8300,KOŁOBRZEG-KRAKÓW GŁ.,KOŁOBRZEG,ARTYKUŁY MUZYCZNE
2024-07-28,5700,,POZNAŃ GŁ.,DOKUMENT/Y
2024-07-28,83192,SZCZECIN GŁ.-ZAKOPANE,LUBLINIEC,WALIZKA / PLECAK
2024-07-28,3103,KRAKÓW-WARSZAWA,WARSZAWA OLSZYNKA GROCHOWSKA,SPRZĘT AGD
2024-07-28,6121,WROCŁAW GŁ.-WARSZAWA WSCHODNIA,WARSZAWA WSCHODNIA,SPRZĘT ELEKTRONICZNY
2024-07-28,38192,ZAKOPANE-SZCZECIN GŁ.,OŚWIĘCIM,SPRZĘT ELEKTRONICZNY
2024-07-28,38192,ZAKOPANE-SZCZECIN GŁ.,OŚWIĘCIM,SPRZĘT ELEKTRONICZNY
2024-07-28,16106,BIAŁYSTOK-WROCŁAW GŁ.,WROCŁAW GŁ.,AKCESORIA DLA ZWIERZĄT
2024-07-27,82102,SZCZECIN GŁ.-LUBLIN GŁ.,LUBLIN GŁ.,ARTYKUŁY BIUROWE
2024-07-27,6520,WROCŁAW GŁ.-EŁK,EŁK,UBRANIE
2024-07-27,6520,WROCŁAW GŁ.-EŁK,EŁK,UBRANIE
2024-07-27,86154,KOŁOBRZEG-WROCŁAW GŁ.,WROCŁAW GŁ.,WALIZKA / PLECAK
2024-07-27,4500,BIELSKO-BIAŁA GŁ.-GDYNIA GŁ.,DZIAŁDOWO,ETUI
2024-07-27,3526,KRAKÓW GŁ.-OLSZTYN GŁ.,OLSZTYN GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-27,17102,WARSZAWA WSCHODNIA-ZIELONA GÓRA GŁ.,POZNAŃ GŁ.,KOSZTOWNOŚCI
2024-07-27,3502,KRAKÓW GŁ.-GDYNIA GŁ.,GDYNIA GŁ.,RZECZY OSOBISTE
2024-07-27,3800,KRAKÓW GŁ.-KOŁOBRZEG,GDYNIA GŁ.,RZECZY OSOBISTE
2024-07-27,4502,GLIWICE-GDYNIA GŁ.,GDYNIA GŁ.,SPRZĘT ELEKTRONICZNY
2024-07-27,1602,WARSZAWA WSCHODNIA-JELENIA GÓRA,CZĘSTOCHOWA,ARTYKUŁY DZIECIĘCE
2024-07-27,57,BERLIN HBF-PRZEMYŚL GŁ.,ŁAŃCUT,REKLAMÓWKA / TORBA
2024-07-27,83150,KOŁOBRZEG-KRAKÓW GŁ.,KRAKÓW GŁ.,WALIZKA / PLECAK
2024-07-27,33110,ZAGÓRZ-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-27,8320,SZCZECIN GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,TELEFON
2024-07-27,8320,SZCZECIN GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,SPRZĘT TURYSTYCZNY
2024-07-27,8320,SZCZECIN GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-27,8320,SZCZECIN GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,ARTYKUŁY SPOŻYWCZE
2024-07-27,1624,BIAŁYSTOK-WROCŁAW GŁ.,WROCŁAW GŁ.,UBRANIE
2024-07-26,8306,KOŁOBRZEG-KRAKÓW GŁ.,KRAKÓW GŁ.,TELEFON
2024-07-27,1306,WARSZAWA WSCHODNIA-KRAKÓW GŁ.,KRAKÓW GŁ.,KSIĄŻKA
2024-07-27,82104,ŚWINOUJŚCIE-HRUBIESZÓW MIASTO,KONIN,PORTFEL
2024-07-27,8300,KOŁOBRZEG-KRAKÓW GŁ.,KRAKÓW GŁ.,REKLAMÓWKA / TORBA
2024-07-27,5304,GDYNIA GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,UBRANIE
2024-07-26,5304,GDYNIA GŁ.-KRAKÓW GŁ.,KRAKÓW GŁ.,RZECZY OSOBISTE
